Instance,AireRect,AirePoly,AireCirle,QualiteRect,TempsRect,QualiteCercle,TempsCercle
test-161.points,142166.10017186348,113294.5,135917.8645649088,0.2548367323379641,88927,0.19968634457020262,29596
test-1610.points,133593.22425138633,106786.5,135917.8645649088,0.2510310221927521,100804,0.27280006896853837,28491
test-1611.points,133506.87659525324,109809.5,123162.99839133426,0.2158044303566926,204763,0.12160603947139603,70414
test-1612.points,135255.07425742582,107448.0,156228.26107036683,0.258795643077822,95600,0.4539894746330022,28759
test-1613.points,138373.10553619193,111172.5,146574.14684588538,0.2446702695018277,96186,0.31843888412948695,29770
test-1614.points,139592.95351351355,109806.0,130740.51987179283,0.2712689061937741,116986,0.19065005438494098,42927
test-1615.points,127609.17966288199,104599.0,139866.84653047117,0.21998470026369255,80334,0.3371719283212189,28788
test-1616.points,142389.54354030086,114663.0,118236.98111050545,0.24180898406897477,82128,0.031169436614299828,29126
test-1617.points,147236.2399232246,115025.0,123162.99839133426,0.2800368608843695,85512,0.07074982300660082,28216
test-1618.points,134759.2483745124,105025.0,150673.9252588201,0.28311590930266495,63308,0.43464818146936524,28573
test-1619.points,138022.7563890944,108661.0,134614.10361366902,0.27021430309949657,172031,0.23884469693513788,69176
test-162.points,138389.5529411765,110482.5,129461.89166178179,0.25259251864482146,74904,0.171786406551099,30240
test-1620.points,128088.46153846144,105735.0,129461.89166178179,0.21141023822255112,70760,0.22439959958180156,27762
test-1621.points,139906.5747002767,108770.0,130740.51987179283,0.28626068493405055,82990,0.20199062123556888,27798
test-1622.points,133417.44464807567,102930.5,145220.12041218817,0.29618960996085386,91086,0.41085606707621336,41401
test-1623.points,139373.92323922436,111458.0,138544.23602330987,0.2504613687597512,79457,0.24301742381264568,28675
test-1624.points,142067.29288647507,111606.0,150673.9252588201,0.272935979127243,67153,0.35005219485350336,27939
test-1625.points,139342.04211418884,111819.5,138544.23602330987,0.2461336539171508,141805,0.23899888680695125,55826
test-1626.points,139727.73584905663,109832.5,138544.23602330987,0.2721893414886907,74717,0.26141384401984724,28674
test-1627.points,132109.88479491507,102302.5,143872.37716379817,0.2913651650244624,63618,0.4063427302734359,29357
test-1628.points,138727.96715328467,113400.0,134614.10361366902,0.22335068036406236,66669,0.1870732241064288,29240
test-1629.points,136563.44158415843,110800.5,142530.91710071533,0.23251647406066245,194057,0.2863743132992662,68600
test-163.points,139994.16234594135,110639.5,126923.48479768123,0.2653181038050727,82132,0.14718057111322125,29429
test-1630.points,134618.76258605203,107643.5,126923.48479768123,0.2505981558203889,172568,0.17910960529601172,71562
test-1631.points,140046.29886411453,109829.5,138544.23602330987,0.27512461464464955,103256,0.2614482996217762,28589
test-1632.points,136580.99788384663,106904.5,150673.9252588201,0.27759821040130794,96081,0.4094254709466869,37958
test-1633.points,134538.74979527225,103542.0,150673.9252588201,0.29936402421502617,54195,0.45519620307527475,28521
test-1634.points,137145.512195122,108993.5,117021.1847535662,0.2582907438986912,89009,0.07365287612166038,31025
test-1635.points,137936.822835751,110350.5,153438.52679397908,0.24998819974310038,81481,0.39046517047026597,31272
test-1636.points,128592.65317515701,104903.5,121922.06929316626,0.22581852059423202,79551,0.16223071006368972,28219
test-1637.points,139165.05575487248,110568.5,123162.99839133426,0.25863203131879753,74592,0.11390674913139143,29736
test-1638.points,139899.70588235295,110551.0,126923.48479768123,0.26547662058554833,111422,0.14809892988467976,29738
test-1639.points,144516.55474452558,112761.5,128189.54663707792,0.28161256053285544,92048,0.13682016146537523,28680
test-164.points,136208.25159235665,106708.5,130740.51987179283,0.27645175025753943,84969,0.2252118610213134,31967
test-1640.points,140952.9401426651,110166.0,143872.37716379817,0.2794595441666674,164506,0.3059598892925055,69481
test-1641.points,123771.8676627534,102104.5,130740.51987179283,0.21220776422932786,96402,0.2804579609301532,28070
test-1642.points,142045.79788759944,110831.0,138544.23602330987,0.2816432035044296,85205,0.25004949899675966,29063
test-1643.points,135117.5024390244,109416.0,141195.74022293967,0.23489711229641363,80700,0.29044874810758636,28969
test-1644.points,142464.69971854388,110796.0,157632.55298652145,0.28582890825069396,736290,0.42272783301311834,31778
test-1645.points,135087.79258613166,106617.5,152053.084433746,0.2670320780934805,212305,0.4261550349027692,73078
test-1646.points,137446.7692307692,109492.0,125663.70614359173,0.25531334920148674,149645,0.14769760478931548,70724
test-1647.points,145049.27872088432,114056.5,134614.10361366902,0.2717318059109679,86415,0.18024052652561684,30821
test-1648.points,133388.91373314112,107589.0,137227.90870145577,0.23980066487411467,64564,0.27548270456511137,28840
test-1649.points,143342.57879656157,112524.5,132025.43126711104,0.2738788334679254,96775,0.17330386953162225,29412
test-165.points,133515.76404942208,109811.5,146574.14684588538,0.2158632206046005,198247,0.3347795708635741,71035
test-1650.points,138200.3296147129,107461.5,130740.51987179283,0.28604504510650686,66774,0.21662660461460925,27914
test-1651.points,138879.600867679,110970.5,143872.37716379817,0.2515001812885316,74987,0.29649210523335645,28458
test-1652.points,135143.93435470443,107530.5,129461.89166178179,0.2567962983033132,82718,0.20395507936614998,28559
test-1653.points,137253.23179626645,108852.5,123162.99839133426,0.2609102390507012,68079,0.13146687849460736,28851
test-1654.points,139591.9825446611,110360.0,137227.90870145577,0.2648784210280999,102449,0.24345694727669231,29467
test-1655.points,134835.88461538462,110422.5,159043.12808798326,0.22109067097180946,77263,0.440314501917483,29523
test-1656.points,137944.50872857706,111397.0,139866.84653047117,0.2383143956172702,63043,0.25557103450246577,31697
test-1657.points,135675.84370049645,109369.5,147934.45646488975,0.24052723748848126,179223,0.35261161900611926,71859
test-1658.points,137612.70491803277,109575.0,128189.54663707792,0.25587684159737867,73454,0.16987950387477002,28153
test-1659.points,132604.9550902527,107255.0,125663.70614359173,0.23635219887420367,119206,0.17163494609660823,31044
test-166.points,135668.261397344,109739.0,125663.70614359173,0.23628118897879524,67305,0.1451143726805577,27981
test-1660.points,142515.79294117645,110223.5,121922.06929316626,0.2929710355883859,76856,0.10613498294979085,28242
test-1661.points,140806.15384615387,111573.0,123162.99839133426,0.2620092123197715,76446,0.10387816399428407,36731
test-1662.points,139794.84468546638,111027.0,129461.89166178179,0.2591067459759011,171398,0.16603971702182152,70089
test-1663.points,142585.41484127502,112084.5,126923.48479768123,0.27212428873996863,65748,0.13239105137357288,28634
test-1664.points,131172.20729366597,108066.5,124410.21067480941,0.21381008262195933,63443,0.15123753128684103,28286
test-167.points,136882.41806143097,108524.0,123162.99839133426,0.26131010708627556,83720,0.13489180634084863,28135
test-168.points,136115.99999999997,109193.0,129461.89166178179,0.24656342439533652,84442,0.18562446000917454,27184
test-169.points,135828.48778280543,105986.5,141195.74022293967,0.2815640462021618,202883,0.3322049527339772,51780
test-17.points,143918.37920277295,111797.0,160459.98637475228,0.28731879391014914,78462,0.4352798945835066,30150
test-170.points,140908.38006858988,111516.0,130740.51987179283,0.2635709680098808,78304,0.17239248064665902,29645
test-171.points,137298.41509433955,111762.5,172021.0473399627,0.2284837498654697,163065,0.5391660650035808,53521
test-172.points,136138.3278688525,109669.0,123162.99839133426,0.2413565170545231,86495,0.12304296010116134,31718
test-173.points,140736.94183162303,110992.5,130740.51987179283,0.2679860515946846,69808,0.17792211069930697,27785
test-174.points,140307.30826199867,113079.5,121922.06929316626,0.24078465382318348,84452,0.07819781032960238,28688
test-175.points,136080.30829499385,108861.5,121922.06929316626,0.2500315381929685,88962,0.1199741808919248,29119
test-176.points,136130.06457156886,110558.5,125663.70614359173,0.2312944239616932,77366,0.13662636652624371,29034
test-177.points,136708.29875518678,109760.0,133316.62584773646,0.24552021460629359,92641,0.21461940458943563,30192
test-178.points,141000.1514005436,110708.5,129461.89166178179,0.2736163113089203,95027,0.169394325293738,28776
test-179.points,136349.34357459383,110812.0,124410.21067480941,0.23045648101824567,80186,0.12271424281494259,27482
test-18.points,131413.24584269666,105053.5,180955.73684677208,0.25091735013775507,55099,0.7225103099541861,30105
test-180.points,134284.37398020242,107503.0,121922.06929316626,0.24912210803607726,187182,0.13412713406292154,69769
test-181.points,135846.9216612478,111518.0,173494.45429449633,0.21816138794856244,69986,0.5557529214521093,29292
test-182.points,131547.0186011394,106701.0,121922.06929316626,0.23285647370820706,220567,0.14265160863690363,66884
test-183.points,125380.26623103874,104311.5,128189.54663707792,0.2019793237662073,98934,0.22891096990339443,41038
test-184.points,136741.77140953016,108060.0,150673.9252588201,0.2654244994404049,153933,0.3943542963059419,71380
test-185.points,140489.49051481206,111926.5,137227.90870145577,0.25519417220061436,63523,0.226053782629277,27601
test-186.points,140177.47113884555,110693.0,160459.98637475228,0.2663625625725705,65296,0.4495947022372895,30412
test-187.points,132520.33057192928,104199.5,142530.91710071533,0.27179430392592363,60281,0.36786565291306905,28920
test-188.points,135401.21311475403,109157.0,126923.48479768123,0.24042629528801673,74662,0.16276083803770014,37174
test-189.points,130690.66844233061,103578.5,138544.23602330987,0.2617547892886132,56008,0.3375771615085166,28726
test-19.points,129586.02703514567,101911.5,163312.5525042118,0.2715545059698432,224590,0.602493855003722,70567
test-190.points,136452.368113879,111367.0,161883.12784682843,0.2252495632806757,206677,0.45360050865003476,70958
test-191.points,140956.6885923698,109141.5,125663.70614359173,0.2915040437630949,69756,0.15138335228663458,27261
test-192.points,131840.02951191855,105484.5,147934.45646488975,0.24985215374693492,75495,0.40242838014011295,28156
test-193.points,134584.81735583165,110622.5,154830.25233951936,0.21661341368918308,89164,0.3996271313658555,30129
test-194.points,136621.53255336257,109830.5,170553.92357073628,0.24393071645273912,68884,0.5528830659128046,29668
test-195.points,135228.57919177946,109437.5,135917.8645649088,0.23566948433379276,66976,0.24196792292321012,28663
test-196.points,141321.7101639344,110899.0,176460.1177594851,0.2743280837873596,153876,0.5911786198206033,70972
test-197.points,130942.02245706736,108409.5,141195.74022293967,0.2078463829928867,69026,0.30242958617962135,29415
test-198.points,136887.8146964856,106464.0,132025.43126711104,0.2857662185948828,76680,0.24009459786510967,28130
test-199.points,141581.63633930963,110470.5,152053.084433746,0.2816239298211707,90307,0.3764134717752341,30814
test-2.points,131148.43266370412,108504.5,119459.06065275188,0.20869118482370896,250482,0.1009595053914989,68111
test-20.points,143630.61492200714,112136.5,133316.62584773646,0.2808551624315645,78974,0.18887807134819146,32493
test-200.points,139399.75384615388,107163.0,152053.084433746,0.3008198151055297,92717,0.41889536905224745,29900
test-201.points,142070.69829927108,111243.5,141195.74022293967,0.2771146026443889,128230,0.2692493514042589,39315
test-202.points,139657.14729557975,109114.5,166190.25137490008,0.2799137355308392,108716,0.5230812712783368,40453
test-203.points,138911.5728053004,108510.0,154830.25233951936,0.2801730053018192,71411,0.4268754247490494,32284
test-204.points,138943.77385515434,109819.0,129461.89166178179,0.26520705756885743,91769,0.17886605834857172,31114
test-205.points,133161.19178082192,106703.5,142530.91710071533,0.24795523840194478,168337,0.3357660910908764,45379
test-206.points,141739.00511446665,111127.0,139866.84653047117,0.27546865401267606,92102,0.25862163588030973,29764
test-207.points,134634.0240063648,108407.5,133316.62584773646,0.24192536500117434,78435,0.22977308625082649,30191
test-208.points,132329.3943108703,106246.5,123162.99839133426,0.24549415096845828,91370,0.15921934737929488,29835
test-209.points,135205.6990532864,108028.5,176460.1177594851,0.2515743443006837,105716,0.6334589275930433,41143
test-21.points,139495.87872812423,112250.5,177952.37426994022,0.24271944203477247,89258,0.5853147582410789,29446
test-210.points,139355.5143237036,110360.0,154830.25233951936,0.2627357223967344,94181,0.4029562553417847,29056
test-211.points,132700.55654952084,107812.0,123162.99839133426,0.23085145020517972,77992,0.14238673237983024,28365
test-212.points,119685.33126699987,104176.0,163312.5525042118,0.14887624085201834,72439,0.567660041700697,28494
test-213.points,138442.72526030993,111122.0,145220.12041218817,0.2458624328243726,80304,0.30685301211450633,29894
test-214.points,141521.21181208055,111819.5,167638.52558820497,0.26562193367060805,74847,0.49918865303641113,29506
test-215.points,144652.84634174712,114322.0,163312.5525042118,0.2653106693527678,746410,0.4285312757318085,33193
test-216.points,136888.36074270552,110152.0,130740.51987179283,0.242722426671377,84585,0.18691008671465648,28479
test-217.points,140301.65767878076,113814.5,129461.89166178179,0.23272217229597958,114769,0.13748153057634815,40527
test-218.points,137234.7013372957,109664.5,150673.9252588201,0.2514049791618591,181197,0.37395351511947883,68436
test-219.points,135261.7758162576,109354.0,143872.37716379817,0.23691658116079517,67762,0.3156571973937685,28925
test-22.points,137125.85191502562,111118.5,137227.90870145577,0.23405060287013968,73117,0.23496905287108594,28059
test-220.points,134202.33217061983,106982.5,120687.42338030548,0.25443256766872935,72562,0.12810434772327706,28261
test-221.points,129207.49602964528,104345.5,119459.06065275188,0.23826610663272763,77014,0.14484151834771875,30312
test-222.points,137141.7948604342,110089.0,133316.62584773646,0.2457356762295433,97313,0.21098952527261083,30210
